"","DistanceToPrey","CaptureSpeed","RegistarIdx","Validated","CaptureDuration"
"1",0.346023719818649,39.8225395190414,1,1,0.985365853658537
"2",0.258333311796944,27.4243256116006,2,1,1.02926829268293
"3",0.159739613469924,14.6729542671632,9,1,0.58780487804878
"4",0.408460830386394,16.7934804036102,10,1,0.375609756097561
"5",0.381115676387964,59.4537268627976,17,1,0.660975609756098
"6",0.159739613469924,5.53421387333584,19,1,0.741463414634146
"7",0.346023719818649,14.5994810538004,20,1,0.860975609756098
"8",0.221518987341772,41.4857481833662,21,1,0.34390243902439
"9",0.198132605601247,9.56248839784973,27,1,0.434146341463415
"10",0.346023719818649,26.6081701789965,28,1,0.263414634146341
"11",0.322536514082048,19.2812348225835,30,1,0.563414634146341
"12",0.337407669247135,8.12401803733068,53,1,1.02682926829268
"13",0.35718863441829,61.2873866295995,54,1,0.373170731707317
"14",0.35718863441829,18.0533733400559,61,1,1.68048780487805
"15",0.250620124977511,14.1602810257057,62,1,0.753658536585366
"16",0.269489479190427,41.217959746992,71,1,0.290243902439024
"17",0.140100908994802,10.2580549782316,72,1,0.45609756097561
"18",0.225905927817402,7.81794419161552,89,1,1.68048780487805
"19",0.0443037974683544,2.17021846967492,90,1,1.65853658536585
"20",0.140100908994802,7.92620328031293,91,1,1.08048780487805
"21",0.265822784810127,45.2085834332252,99,1,0.580487804878049
"22",0.221518987341772,49.7593862710847,100,1,1.84390243902439
"23",0.238583250948997,10.223437270769,109,1,0.658536585365854
"24",0.269489479190427,13.5042140470594,112,1,0.704878048780488
"25",0.177215189873418,17.5552108437073,119,1,0.624390243902439
"26",0.313275156221888,30.390884282397,153,1,0.251219512195122
"27",0.577650846030614,8.43188686811277,154,1,0.231707317073171
"28",0.283682719379936,22.9319164733132,155,1,0.368292682926829
"29",0.280201817989603,41.2886038514209,156,1,0.273170731707317
"30",0.225905927817402,28.9097415175252,157,1,0.402439024390244
"31",0.0626550312443776,12.8027559663718,165,1,0.334146341463415
"32",0.159739613469924,12.1154003262457,166,1,0.139024390243902
"33",0.250620124977511,64.1814841976743,167,1,0.402439024390244
"34",0.297198908401871,11.9932179361586,170,1,0.339024390243902
"35",0.250620124977511,11.2923689730783,171,1,0.285365853658537
"36",0.140100908994802,29.5173681955188,185,1,0.226829268292683
"37",0.225905927817402,47.7354036442282,186,1,0.268292682926829
"38",0.0626550312443776,5.30403008475659,196,1,0.368292682926829
"39",0.140100908994802,8.01540901080643,203,1,0.563414634146341
"40",0.0886075949367089,7.00521285450634,204,1,0.563414634146341
"41",0.0626550312443776,21.66547397919,205,1,0.4
"42",0.0626550312443776,29.134224281801,206,1,0.551219512195122
"43",0.0443037974683544,25.2401157204661,207,1,0.451219512195122
"44",0.182669236577998,51.1701013071433,208,1,0.419512195121951
"45",0.159739613469924,23.8084084576295,209,1,0.882926829268293
"46",0.125310062488755,41.2546152809567,210,1,0.704878048780488
